site,compound,date,value,rolling_means
BQ1,NH4-N,1994-10-04T00:00:00Z,NA,NA
BQ1,NH4-N,1994-10-11T00:00:00Z,NA,NA
BQ1,NH4-N,1994-10-18T00:00:00Z,NA,NA
BQ1,NH4-N,1994-10-25T00:00:00Z,NA,NA
BQ1,NH4-N,1994-11-01T00:00:00Z,NA,NA
BQ1,NH4-N,1994-11-08T00:00:00Z,NA,NA
BQ1,NH4-N,1994-11-15T00:00:00Z,NA,NA
BQ1,NH4-N,1994-11-22T00:00:00Z,NA,NA
BQ1,NH4-N,1994-11-29T00:00:00Z,NA,NA
BQ1,NH4-N,1994-12-06T00:00:00Z,NA,NA
BQ1,NH4-N,1994-12-13T00:00:00Z,NA,NA
BQ1,NH4-N,1994-12-20T00:00:00Z,NA,NA
BQ1,NH4-N,1994-12-27T00:00:00Z,NA,NA
BQ2,K,1988-01-05T00:00:00Z,0.77,0.82
BQ2,K,1988-01-12T00:00:00Z,0.77,0.82
BQ2,K,1988-01-19T00:00:00Z,0.74,0.7975
BQ2,K,1988-01-26T00:00:00Z,0.71,0.8
BQ2,K,1988-01-29T00:00:00Z,0.985,0.8
BQ2,K,1988-02-02T00:00:00Z,0.855,0.797
BQ2,K,1988-02-03T00:00:00Z,0.91,0.797
BQ2,K,1988-02-04T00:00:00Z,NA,0.797
BQ2,K,1988-02-09T00:00:00Z,NA,0.79
BQ2,K,1988-02-10T00:00:00Z,NA,0.79
BQ2,K,1988-02-16T00:00:00Z,0.64,0.785
BQ2,K,1988-02-23T00:00:00Z,0.82,0.7929999999999999
BQ2,K,1988-03-01T00:00:00Z,0.77,0.8005555555555556
BQ2,K,1988-03-08T00:00:00Z,0.7,0.7775
BQ2,K,1988-03-15T00:00:00Z,0.72,0.7677777777777778
BQ2,K,1988-03-23T00:00:00Z,0.82,0.7822222222222222
BQ2,K,1988-03-29T00:00:00Z,0.97,0.7788888888888889
BQ2,K,1988-04-05T00:00:00Z,0.78,0.7833333333333333
BQ2,K,1988-04-12T00:00:00Z,0.69,0.8188888888888889
BQ2,K,1988-04-19T00:00:00Z,0.77,0.8222222222222222
BQ2,K,1988-04-26T00:00:00Z,0.79,0.8055555555555556
BQ2,K,1988-05-03T00:00:00Z,0.81,0.79
BQ2,K,1988-05-10T00:00:00Z,1.02,0.7833333333333333
BQ2,K,1988-05-17T00:00:00Z,0.75,0.7833333333333333
BQ2,K,1988-05-24T00:00:00Z,0.67,0.7788888888888889
BQ2,K,1988-05-31T00:00:00Z,0.83,0.77
BQ2,K,1988-06-07T00:00:00Z,0.72,0.7722222222222223
BQ2,K,1988-06-14T00:00:00Z,0.69,0.7377777777777778
BQ2,K,1988-06-21T00:00:00Z,0.73,0.747
BQ2,K,1988-06-28T00:00:00Z,0.71,0.7555
BQ2,K,1988-07-05T00:00:00Z,0.83,0.7494999999999999
BQ2,K,1988-07-12T00:00:00Z,0.71,0.7545
BQ2,K,1988-07-19T00:00:00Z,0.77,0.7715
BQ2,K,1988-07-22T00:00:00Z,0.81,0.7715
BQ2,K,1988-07-26T00:00:00Z,0.755,0.7781818181818182
BQ2,K,1988-08-02T00:00:00Z,0.77,0.7763636363636364
BQ2,K,1988-08-09T00:00:00Z,0.77,0.7645454545454545
BQ2,K,1988-08-16T00:00:00Z,0.86,0.7663636363636364
BQ2,K,1988-08-23T00:00:00Z,0.73,0.76
BQ2,K,1988-08-24T00:00:00Z,0.845,0.76
BQ2,K,1988-08-30T00:00:00Z,0.69,0.7525
BQ2,K,1988-09-06T00:00:00Z,0.7,0.7474999999999999
BQ2,K,1988-09-13T00:00:00Z,0.73,0.7484999999999999
BQ2,K,1988-09-20T00:00:00Z,0.75,0.736111111111111
BQ2,K,1988-09-27T00:00:00Z,0.68,0.735
BQ2,K,1988-10-04T00:00:00Z,0.72,0.75
BQ2,K,1988-10-11T00:00:00Z,0.78,0.77
BQ2,K,1988-10-18T00:00:00Z,NA,0.7825
BQ2,K,1988-10-25T00:00:00Z,0.83,0.7887500000000001
BQ2,K,1988-11-01T00:00:00Z,0.81,0.80625
BQ2,K,1988-11-07T00:00:00Z,0.86,0.8362499999999999
BQ2,K,1988-11-15T00:00:00Z,0.83,0.8475
BQ2,K,1988-11-22T00:00:00Z,0.8,0.8455555555555555
BQ2,K,1988-11-29T00:00:00Z,0.82,0.8455555555555555
BQ2,K,1988-12-06T00:00:00Z,0.96,0.8566666666666667
BQ2,K,1988-12-13T00:00:00Z,0.87,0.8722222222222222
BQ2,K,1988-12-20T00:00:00Z,0.83,0.8911111111111111
BQ2,K,1988-12-27T00:00:00Z,0.83,0.9066666666666666
BQ2,K,1989-01-03T00:00:00Z,0.91,0.9199999999999999
BQ2,K,1989-01-10T00:00:00Z,1,0.9177777777777778
BQ2,K,1989-01-17T00:00:00Z,1,0.9077777777777778
BQ2,K,1989-01-24T00:00:00Z,0.94,0.9111111111111111
BQ2,K,1989-01-31T00:00:00Z,0.94,0.9188888888888889
BQ2,K,1989-02-07T00:00:00Z,0.94,0.9166666666666666
BQ2,K,1989-02-14T00:00:00Z,0.78,0.9011111111111111
